"","GSM7840464","GSM7840465","GSM7840466","GSM7840467","GSM7840468","GSM7840469","GSM7840470","GSM7840471","GSM7840472"
"ENSMUSG00000031309",46,34,77,28,29,56,32,34,30
"ENSMUSG00000090383",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031303",8,26,19,15,15,25,24,14,14
"ENSMUSG00000031302",0,0,0,0,0,0,0,0,0
"ENSMUSG00000031304",40,40,41,11,17,31,20,24,35
"ENSMUSG00000023403",0,0,0,0,0,0,0,0,0
"ENSMUSG00000090387",0,0,0,0,0,0,0,0,0
"ENSMUSG00000025804",2,3,6,0,0,1,11,0,2
"ENSMUSG00000025809",2108,3231,1975,1594,1459,1909,1810,2383,2174
"ENSMUSG00000025808",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021313",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021311",99,76,67,63,46,64,30,80,78
"ENSMUSG00000029168",1,0,7,3,0,0,0,0,0
"ENSMUSG00000029169",735,929,723,654,626,705,748,825,727
"ENSMUSG00000021314",1,0,0,0,0,0,0,0,0
"ENSMUSG00000026021",225,241,180,241,212,219,103,194,161
"ENSMUSG00000029165",75,83,59,65,61,42,69,119,99
"ENSMUSG00000029166",347,525,232,349,244,327,287,437,353
"ENSMUSG00000029167",233,152,107,127,68,82,34,113,110
"ENSMUSG00000029161",3,62,14,58,6,50,41,36,18
"ENSMUSG00000029162",4867,4980,3656,4862,3017,4033,1703,3841,3385
"ENSMUSG00000029163",219,270,251,142,200,148,134,128,173
"ENSMUSG00000108295",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105668",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108297",0,0,0,1,0,0,0,1,2
"ENSMUSG00000108290",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108291",1,0,0,0,1,0,0,1,0
"ENSMUSG00000108293",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105662",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105663",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105660",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108298",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108299",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105664",0,1,2,0,0,0,0,0,0
"ENSMUSG00000033327",92,223,163,242,151,110,58,228,167
"ENSMUSG00000075033",7,21,8,7,1,1,3,19,9
"ENSMUSG00000048970",285,431,247,278,241,253,220,272,255
"ENSMUSG00000027517",0,0,0,0,0,0,0,0,0
"ENSMUSG00000011960",323,255,280,80,219,255,209,248,214
"ENSMUSG00000042709",225,282,242,264,186,233,216,281,261
"ENSMUSG00000042708",0,0,0,1,0,0,0,0,0
"ENSMUSG00000036825",85,168,70,81,63,113,125,185,129
"ENSMUSG00000042705",92,127,64,67,32,74,43,64,63
"ENSMUSG00000036826",4,6,0,0,0,0,0,0,0
"ENSMUSG00000036820",183,302,179,164,145,164,103,213,201
"ENSMUSG00000042700",504,751,444,364,319,464,374,587,523
"ENSMUSG00000028699",0,0,0,1,0,0,0,0,0
"ENSMUSG00000028698",15,20,21,40,25,14,38,51,25
"ENSMUSG00000028696",143,154,142,117,127,139,105,91,110
"ENSMUSG00000028691",10065,10638,8109,9073,5459,9239,4299,5857,6516
"ENSMUSG00000028690",153,269,155,177,141,168,259,327,167
"ENSMUSG00000028693",186,225,182,157,168,170,194,284,199
"ENSMUSG00000028692",5330,7071,4202,5193,3859,5240,2643,4165,3721
"ENSMUSG00000022462",2970,2144,1963,2123,1895,1833,2016,1947,1374
"ENSMUSG00000022463",603,1650,674,695,425,517,1149,891,913
"ENSMUSG00000022464",19288,22643,17358,16065,13549,19264,11217,21713,14747
"ENSMUSG00000022466",76,127,72,68,58,88,151,138,80
"ENSMUSG00000022468",2,7,3,3,0,1,3,5,3
"ENSMUSG00000022469",41,60,46,36,41,29,46,59,45
"ENSMUSG00000035559",115,126,80,104,92,100,99,137,80
"ENSMUSG00000038302",160,215,158,183,148,183,115,171,173
"ENSMUSG00000035551",0,0,0,0,0,0,0,0,0
"ENSMUSG00000038300",0,0,0,0,0,0,0,0,0
"ENSMUSG00000038301",209,595,449,448,362,284,425,289,338
"ENSMUSG00000038304",2,0,5,5,0,1,2,4,0
"ENSMUSG00000038305",15,24,9,6,9,6,15,11,11
"ENSMUSG00000020198",1135,1729,955,982,829,1020,1215,1443,1096
"ENSMUSG00000020193",0,0,1,3,2,0,0,0,0
"ENSMUSG00000020190",3105,3504,2712,2565,1740,2943,1049,2110,1894
"ENSMUSG00000020191",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020196",184,431,241,249,260,271,349,583,290
"ENSMUSG00000092425",0,0,0,0,0,0,0,0,0
"ENSMUSG00000028347",0,0,0,3,0,2,1,2,1
"ENSMUSG00000028345",77,124,81,88,78,79,72,89,78
"ENSMUSG00000028344",188,308,201,149,152,163,194,254,196
"ENSMUSG00000028343",778,1108,645,724,686,674,987,952,903
"ENSMUSG00000028341",1,3,3,0,1,2,4,1,1
"ENSMUSG00000028348",0,0,0,0,0,0,0,0,0
"ENSMUSG00000052187",0,0,0,0,0,0,0,0,0
"ENSMUSG00000052180",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049866",16,26,27,20,24,21,26,32,26
"ENSMUSG00000052182",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049864",0,0,0,0,0,0,0,0,0
"ENSMUSG00000052188",12,7,5,6,8,4,1,0,8
"ENSMUSG00000013523",0,0,0,0,0,1,0,0,0
"ENSMUSG00000039098",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087159",0,1,0,0,0,0,0,0,0
"ENSMUSG00000087158",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087151",0,1,0,0,0,1,0,0,1
"ENSMUSG00000087150",0,1,0,0,1,0,1,0,2
"ENSMUSG00000087153",99,55,30,58,78,62,40,64,32
"ENSMUSG00000087152",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087155",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087157",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103151",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103156",0,2,0,1,0,2,0,2,0
"ENSMUSG00000103154",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103158",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103159",0,3,0,0,0,0,0,0,0
"ENSMUSG00000032028",299,581,443,393,367,419,218,353,634
"ENSMUSG00000052459",659,938,699,515,431,579,478,642,544
"ENSMUSG00000032021",0,0,0,0,0,0,1,0,0
"ENSMUSG00000032020",9,15,15,9,8,10,13,21,23
"ENSMUSG00000032023",0,0,0,0,0,0,0,0,0
"ENSMUSG00000032024",11,9,8,4,8,10,9,18,4
"ENSMUSG00000032026",716,1132,594,734,513,676,886,683,729
"ENSMUSG00000087482",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087481",2,0,0,2,0,3,1,0,0
"ENSMUSG00000087480",0,0,0,0,0,1,0,1,0
"ENSMUSG00000087487",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087486",0,5,1,0,0,0,0,0,5
"ENSMUSG00000087485",0,0,0,0,0,0,0,0,0
"ENSMUSG00000087484",8,27,25,32,12,30,3,22,14
"ENSMUSG00000043892",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043895",82,109,86,70,46,62,63,90,93
"ENSMUSG00000043897",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024448",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024446",68,82,67,90,53,85,39,66,60
"ENSMUSG00000024440",28,85,52,20,38,33,76,75,60
"ENSMUSG00000024442",367,609,375,470,400,551,438,544,446
"ENSMUSG00000060240",4,0,0,1,0,6,2,5,2
"ENSMUSG00000060244",19,70,31,68,42,39,51,47,51
"ENSMUSG00000060245",0,0,0,0,0,0,0,0,0
"ENSMUSG00000091014",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043572",26,55,28,53,8,63,27,46,50
"ENSMUSG00000005373",5710,5337,4362,6477,5324,4180,4477,5317,6636
"ENSMUSG00000024997",1436,1869,1122,1527,1065,1478,800,1101,996
"ENSMUSG00000005371",343,403,317,348,263,327,283,409,381
"ENSMUSG00000005370",192,318,153,170,117,159,153,251,237
"ENSMUSG00000024992",3,6,9,9,7,2,1,15,6
"ENSMUSG00000024993",233,323,173,223,196,228,238,198,249
"ENSMUSG00000024990",35293,55735,35019,49308,36222,39404,29286,37579,34514
"ENSMUSG00000005374",194,417,273,261,197,323,421,406,224
"ENSMUSG00000086686",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086687",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086684",0,0,0,0,0,0,0,0,0
"ENSMUSG00000005378",165,290,179,222,177,189,247,218,211
"ENSMUSG00000086682",0,1,2,4,1,1,6,3,0
"ENSMUSG00000086683",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086680",0,2,0,0,0,0,0,0,0
"ENSMUSG00000086681",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086350",13,12,10,14,13,16,1,11,14
"ENSMUSG00000086352",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086353",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086354",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086355",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086356",0,0,0,0,0,0,0,0,0
"ENSMUSG00000086358",3,4,5,4,3,0,0,2,3
"ENSMUSG00000086359",0,0,0,0,0,0,0,0,0
"ENSMUSG00000026592",0,3,0,0,0,0,0,0,0
"ENSMUSG00000026594",227,379,188,156,204,296,142,244,272
"ENSMUSG00000026596",155,165,130,101,90,52,125,160,135
"ENSMUSG00000007207",5,2,10,7,1,9,6,11,9
"ENSMUSG00000059366",0,0,0,0,0,0,0,0,0
"ENSMUSG00000059361",0,0,0,0,0,0,0,0,0
"ENSMUSG00000059363",112,207,83,115,116,114,109,147,111
"ENSMUSG00000105843",1,4,1,2,0,0,0,3,0
"ENSMUSG00000007209",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033044",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033047",1123,1633,945,1014,851,1054,1153,1352,1005
"ENSMUSG00000099811",0,0,0,0,0,0,0,0,0
"ENSMUSG00000030530",3851,5880,3489,3115,2695,3721,3512,4607,3999
"ENSMUSG00000030533",195,306,213,233,213,216,231,228,181
"ENSMUSG00000030532",14,13,12,22,18,23,21,27,14
"ENSMUSG00000030534",70,118,104,96,69,120,45,96,107
"ENSMUSG00000030536",119,153,146,120,102,114,117,122,125
"ENSMUSG00000030539",64,202,97,99,80,98,150,94,106
"ENSMUSG00000030538",539,553,524,671,596,604,274,502,319
"ENSMUSG00000070713",40,61,52,68,32,31,38,45,31
"ENSMUSG00000100903",0,0,0,0,0,0,0,0,0
"ENSMUSG00000070717",0,1,0,0,1,0,5,5,1
"ENSMUSG00000070719",0,0,0,0,0,0,0,0,0
"ENSMUSG00000066487",4,3,7,2,3,0,6,7,2
"ENSMUSG00000072623",16,39,12,27,19,19,109,39,14
"ENSMUSG00000072621",0,0,0,0,0,0,0,0,2
"ENSMUSG00000072620",25,61,66,30,31,53,48,33,42
"ENSMUSG00000072625",253,364,245,254,194,237,113,275,211
"ENSMUSG00000072624",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104272",0,0,0,0,1,0,0,0,0
"ENSMUSG00000098424",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104271",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104276",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104277",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104275",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104278",0,0,0,0,0,0,0,0,0
"ENSMUSG00000104279",4,0,4,6,6,3,5,2,3
"ENSMUSG00000098429",0,0,0,0,0,0,0,0,0
"ENSMUSG00000098428",0,0,0,0,0,0,0,0,0
"ENSMUSG00000058976",0,0,0,0,0,0,0,0,0
"ENSMUSG00000058975",0,0,0,0,0,0,0,0,4
"ENSMUSG00000058979",234,306,265,300,274,317,148,179,218
"ENSMUSG00000095612",0,0,0,3,2,0,0,0,0
"ENSMUSG00000095619",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034098",0,0,0,0,0,0,0,0,0
"ENSMUSG00000098391",0,0,0,0,0,0,0,0,0
"ENSMUSG00000098390",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021678",3,7,0,2,0,3,0,0,4
"ENSMUSG00000019853",2,5,7,6,1,1,2,3,5
"ENSMUSG00000047988",0,0,0,0,0,0,0,0,0
"ENSMUSG00000047989",111,169,154,167,115,126,116,166,107
"ENSMUSG00000047980",0,0,0,0,0,0,0,0,0
"ENSMUSG00000047986",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034320",63,79,73,67,53,65,52,85,57
"ENSMUSG00000034321",76,161,74,82,69,76,199,136,118
"ENSMUSG00000034324",0,0,0,0,0,0,0,0,0
"ENSMUSG00000099190",0,0,0,0,0,0,0,0,0
"ENSMUSG00000034327",67,130,83,80,66,90,50,79,59
"ENSMUSG00000034329",31,18,42,20,33,31,12,41,28
"ENSMUSG00000074704",0,0,0,0,0,0,0,0,0
"ENSMUSG00000046585",0,0,0,0,0,0,0,0,0
"ENSMUSG00000046589",3,2,1,3,1,0,1,0,2
"ENSMUSG00000019851",1207,1814,1283,1291,962,1369,834,1254,1193
"ENSMUSG00000069223",0,0,0,0,0,0,0,0,0
"ENSMUSG00000069227",0,0,0,0,0,0,0,0,0
"ENSMUSG00000030247",50,98,30,30,38,25,25,36,37
"ENSMUSG00000007783",4,9,2,7,5,0,1,4,5
"ENSMUSG00000079259",0,0,0,0,0,0,0,0,0
"ENSMUSG00000079258",0,0,0,0,0,0,0,0,0
"ENSMUSG00000046637",0,0,0,0,0,0,0,0,0
"ENSMUSG00000046636",43,42,54,32,29,26,31,40,27
"ENSMUSG00000046634",0,1,0,0,0,0,0,0,0
"ENSMUSG00000044988",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044982",32,58,38,41,37,23,28,78,45
"ENSMUSG00000044986",2805,2335,2358,2782,2506,2472,1134,1829,1471
"ENSMUSG00000044985",0,0,0,0,0,0,0,0,0
"ENSMUSG00000082848",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045589",0,0,0,0,0,0,0,0,0
"ENSMUSG00000035057",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045584",0,0,0,0,0,0,0,0,0
"ENSMUSG00000082842",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045587",0,0,0,0,0,0,0,0,0
"ENSMUSG00000045581",0,0,0,0,0,0,0,0,0
"ENSMUSG00000002668",18,16,22,10,6,23,17,22,12
"ENSMUSG00000032413",53,47,44,26,22,38,18,44,40
"ENSMUSG00000002660",465,626,400,552,444,428,499,509,449
"ENSMUSG00000002661",82,72,63,62,49,76,26,58,46
"ENSMUSG00000002664",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041000",14,15,11,11,21,19,18,24,18
"ENSMUSG00000041009",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044678",0,0,0,0,0,0,0,0,0
"ENSMUSG00000044674",73,242,137,126,76,148,79,166,149
"ENSMUSG00000044676",52,64,43,42,62,49,87,78,42
"ENSMUSG00000078700",10,5,10,15,13,7,16,16,7
"ENSMUSG00000078706",0,0,0,0,0,0,0,0,0
"ENSMUSG00000004842",0,0,0,0,0,1,0,0,0
"ENSMUSG00000004843",291,543,306,271,221,265,219,305,344
"ENSMUSG00000004846",368,506,340,384,272,303,302,407,310
"ENSMUSG00000004849",283,270,220,264,241,278,168,245,192
"ENSMUSG00000001313",140,146,80,89,71,102,55,107,79
"ENSMUSG00000043388",1,0,0,0,0,0,0,0,0
"ENSMUSG00000058119",0,0,0,0,0,0,0,0,0
"ENSMUSG00000058114",0,0,0,0,0,0,0,0,0
"ENSMUSG00000043384",165,122,183,134,102,165,96,115,125
"ENSMUSG00000055538",1494,2211,1482,1222,1140,1553,1792,2390,1728
"ENSMUSG00000055531",399,467,357,424,319,342,187,368,312
"ENSMUSG00000050721",47,84,88,42,37,60,98,113,65
"ENSMUSG00000040359",393,362,388,348,306,357,534,380,313
"ENSMUSG00000074623",18,40,31,13,24,14,9,27,24
"ENSMUSG00000040350",263,271,166,250,146,208,77,206,224
"ENSMUSG00000040351",334,324,307,269,241,327,206,255,205
"ENSMUSG00000040356",939,1064,813,895,753,835,830,967,744
"ENSMUSG00000040354",854,924,641,733,683,772,568,626,618
"ENSMUSG00000041912",37,49,26,32,16,15,38,34,37
"ENSMUSG00000041911",0,0,0,0,0,0,0,0,0
"ENSMUSG00000041915",827,1234,870,801,658,839,565,1007,694
"ENSMUSG00000023456",4606,5187,4023,4037,3161,4119,2726,3044,3006
"ENSMUSG00000059647",47,88,37,33,37,43,57,76,71
"ENSMUSG00000059645",0,0,0,0,0,0,0,0,0
"ENSMUSG00000017446",122,351,176,82,69,96,198,280,182
"ENSMUSG00000059648",0,0,0,0,0,0,0,0,0
"ENSMUSG00000027519",89,736,457,411,368,440,349,544,508
"ENSMUSG00000057977",0,0,0,0,0,0,0,0,0
"ENSMUSG00000067369",377,453,449,398,341,413,223,418,338
"ENSMUSG00000067365",153,155,110,195,112,140,85,117,105
"ENSMUSG00000067367",90,152,66,72,79,77,166,151,110
"ENSMUSG00000067360",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085184",2,1,0,0,0,0,0,0,2
"ENSMUSG00000085185",2,1,2,5,2,3,0,4,1
"ENSMUSG00000017210",239,307,158,211,170,188,272,300,217
"ENSMUSG00000085180",4,11,8,16,10,8,7,7,5
"ENSMUSG00000094208",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085182",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085183",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094205",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094204",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094206",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085188",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085189",4,5,4,13,8,5,54,16,7
"ENSMUSG00000094203",0,0,0,0,0,0,0,0,0
"ENSMUSG00000094202",0,0,0,0,0,0,0,0,0
"ENSMUSG00000056370",1,0,0,0,0,0,0,0,0
"ENSMUSG00000056379",0,0,0,0,0,0,0,0,0
"ENSMUSG00000047518",0,0,0,0,0,0,0,0,0
"ENSMUSG00000083923",0,0,0,0,0,0,0,0,0
"ENSMUSG00000047515",3,4,1,0,9,12,1,15,6
"ENSMUSG00000047514",311,485,317,339,245,299,308,387,314
"ENSMUSG00000047517",0,0,0,4,1,0,2,0,0
"ENSMUSG00000047511",1,3,2,1,2,0,2,3,5
"ENSMUSG00000083929",1,0,2,1,1,0,2,0,2
"ENSMUSG00000057396",30,61,40,48,54,46,54,38,48
"ENSMUSG00000085459",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085456",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085457",2,7,2,3,1,0,1,0,1
"ENSMUSG00000085454",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085452",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085453",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085450",0,0,0,0,0,0,0,0,0
"ENSMUSG00000085451",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049422",2807,5113,2608,4099,2795,2651,3368,3228,3210
"ENSMUSG00000066097",0,0,0,0,0,0,0,0,0
"ENSMUSG00000066090",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095552",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095553",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095550",0,0,0,0,0,0,0,0,0
"ENSMUSG00000062997",468,665,268,447,313,363,642,769,577
"ENSMUSG00000057021",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095554",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095558",0,0,0,0,0,0,0,0,0
"ENSMUSG00000095559",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103390",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103391",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103392",2,1,2,1,1,1,1,2,1
"ENSMUSG00000103393",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103394",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103395",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103397",0,0,0,0,0,0,0,0,0
"ENSMUSG00000103398",0,2,0,0,0,0,0,0,0
"ENSMUSG00000100278",0,0,0,0,0,0,0,0,0
"ENSMUSG00000052616",0,1,0,0,0,0,0,0,0
"ENSMUSG00000049427",0,0,0,0,0,0,0,0,0
"ENSMUSG00000052613",2,0,0,0,0,1,0,0,0
"ENSMUSG00000044103",1,3,0,0,2,0,4,0,0
"ENSMUSG00000107895",0,0,0,0,0,0,0,0,0
"ENSMUSG00000016024",1291,2825,1325,1340,929,1350,4411,2859,2052
"ENSMUSG00000107893",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100277",7,92,45,99,35,83,44,29,55
"ENSMUSG00000073267",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107899",0,0,0,0,0,0,0,0,0
"ENSMUSG00000107898",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100275",0,0,0,0,0,0,0,0,0
"ENSMUSG00000054612",187,255,179,218,99,196,84,133,165
"ENSMUSG00000054611",465,1188,730,320,234,704,738,525,934
"ENSMUSG00000054618",0,0,0,0,0,0,0,0,0
"ENSMUSG00000054619",3759,4504,3264,3688,2784,3463,1393,3343,2890
"ENSMUSG00000106414",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106415",0,0,0,0,0,0,0,0,0
"ENSMUSG00000106411",0,0,0,0,0,0,0,0,0
"ENSMUSG00000063689",1,0,0,0,0,0,0,0,0
"ENSMUSG00000106413",0,0,0,0,0,0,0,0,0
"ENSMUSG00000063687",2,4,0,0,0,1,1,0,2
"ENSMUSG00000060429",804,620,489,372,307,589,362,514,703
"ENSMUSG00000063683",2732,3640,2503,3144,3003,2976,2414,2728,2471
"ENSMUSG00000063681",0,0,0,0,0,0,0,0,0
"ENSMUSG00000020553",1556,3116,1896,2114,1380,2210,995,1250,1776
"ENSMUSG00000073961",0,0,0,0,0,0,0,0,0
"ENSMUSG00000050668",112,115,65,159,95,100,161,172,127
"ENSMUSG00000099329",0,0,0,0,0,0,0,0,0
"ENSMUSG00000017376",116,154,102,145,98,128,107,197,157
"ENSMUSG00000061013",3,20,4,2,10,3,1,10,9
"ENSMUSG00000021906",211,177,165,166,144,146,113,188,135
"ENSMUSG00000093890",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021904",2,0,0,0,4,4,0,2,0
"ENSMUSG00000021905",134,213,120,179,117,121,103,148,129
"ENSMUSG00000021902",95,159,74,58,80,88,62,131,87
"ENSMUSG00000021903",37,147,31,25,28,39,42,101,83
"ENSMUSG00000021900",991,1330,844,999,664,815,1038,1121,1041
"ENSMUSG00000093896",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093899",0,0,0,0,0,0,0,0,0
"ENSMUSG00000093898",0,0,0,0,0,0,0,0,0
"ENSMUSG00000021908",1142,1542,954,741,675,1022,693,1281,912
"ENSMUSG00000100159",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100158",0,0,0,1,0,0,0,0,0
"ENSMUSG00000100151",0,0,0,0,0,0,2,1,0
"ENSMUSG00000100150",4,0,0,0,0,0,0,0,0
"ENSMUSG00000100157",2,6,5,12,1,6,2,13,0
"ENSMUSG00000100156",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100155",0,0,0,0,0,0,0,0,0
"ENSMUSG00000100154",0,0,0,0,0,0,0,0,0
"ENSMUSG00000036712",278,243,297,192,237,264,190,281,233
"ENSMUSG00000033207",24,66,50,30,33,28,24,30,45
"ENSMUSG00000096111",0,2,0,2,1,2,0,0,3
"ENSMUSG00000101828",2,0,2,1,0,0,0,0,2
"ENSMUSG00000002504",231,249,218,180,181,217,166,264,226
"ENSMUSG00000033200",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101825",0,0,0,0,0,0,0,0,0
"ENSMUSG00000096119",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101820",0,0,0,0,0,0,0,0,0
"ENSMUSG00000101821",0,0,0,0,0,0,0,0,0
"ENSMUSG00000033208",0,0,0,7,0,0,0,0,0
"ENSMUSG00000033209",38,50,31,25,9,17,24,54,32
"ENSMUSG00000108709",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108707",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108704",0,0,0,0,0,0,0,0,0
"ENSMUSG00000108703",1,1,0,0,1,0,0,2,0
"ENSMUSG00000108701",2,3,3,0,2,3,5,8,2
"ENSMUSG00000038528",8,3,7,4,9,2,1,1,5
"ENSMUSG00000049232",119,240,112,128,137,139,122,209,211
"ENSMUSG00000049233",93,105,83,127,78,81,74,79,58
"ENSMUSG00000049230",29,44,31,27,24,29,17,33,42
"ENSMUSG00000038522",800,697,549,511,475,656,359,810,583
"ENSMUSG00000038523",0,3,0,0,0,0,0,2,0
"ENSMUSG00000038520",383,529,330,365,318,350,312,474,383
"ENSMUSG00000038521",7445,5186,6829,6546,5982,6447,2431,4116,3435
"ENSMUSG00000038526",699,957,674,502,504,633,239,890,565
"ENSMUSG00000038527",2121,3575,2101,2006,1635,2290,2195,2921,2465
"ENSMUSG00000038524",21,12,18,16,11,19,20,10,25
"ENSMUSG00000038525",63,147,84,74,51,78,91,139,105
"ENSMUSG00000037185",1,0,1,3,0,2,5,0,0
"ENSMUSG00000037188",8,11,4,4,3,0,1,1,1
"ENSMUSG00000042082",491,868,410,443,317,454,382,624,643
"ENSMUSG00000041552",0,0,0,0,0,0,0,0,0
"ENSMUSG00000036580",842,1419,753,545,393,623,685,616,1090
"ENSMUSG00000036586",0,0,0,0,0,0,0,0,0
"ENSMUSG00000036587",1,0,4,3,0,4,5,3,0
"ENSMUSG00000036585",1407,2908,2043,1579,1544,1580,2276,2517,2056
"ENSMUSG00000018821",194,219,159,233,185,179,158,239,168
"ENSMUSG00000091661",0,0,0,0,0,1,0,0,0
"ENSMUSG00000091662",0,0,0,0,0,0,0,0,0
"ENSMUSG00000018822",1,0,2,0,0,0,1,1,0
"ENSMUSG00000049588",10,5,5,3,1,4,3,3,3
"ENSMUSG00000105259",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105258",0,0,0,0,0,0,0,0,0
"ENSMUSG00000049580",691,3347,816,783,581,1216,509,1410,1394
"ENSMUSG00000105255",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105254",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105252",0,0,0,0,0,0,0,0,0
"ENSMUSG00000105251",0,0,0,0,0,0,0,0,0
"ENSMUSG00000037239",8,14,13,14,6,4,18,18,11
"ENSMUSG00000097799",0,0,2,0,0,0,0,0,0
"ENSMUSG00000024580",740,1729,718,840,617,862,442,696,886
"ENSMUSG00000097792",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097793",7,13,4,9,5,8,9,11,8
"ENSMUSG00000097791",0,0,0,0,0,0,0,0,0
"ENSMUSG00000097796",0,0,0,0,0,0,0,0,0
"ENSMUSG00000024583",1055,1294,774,927,853,859,776,859,838
"ENSMUSG00000037235",777,972,646,826,547,553,436,1429,1132
"ENSMUSG00000037234",887,719,842,795,645,698,355,609,622
"ENSMUSG00000027999",219,539,114,109,122,160,222,215,145
"ENSMUSG00000027998",289,336,224,267,161,231,408,308,254
"ENSMUSG00000027997",294,487,257,278,245,318,188,303,308
"ENSMUSG00000027996",0,0,0,0,0,0,0,0,0
